origen,prueba_desde,tarea,H,metodo,semilla,mase_medio,mase_mediano,mase_rel_medio,mase_rel_mediano,ic95,n_series,n_entrena,n_prueba,epocas,mejor_epoca,grad_inicio,grad_final
2,2022-12-29,nivel,20,LSTM,0.0,0.8642445206642151,0.8383811116218567,1.0025969743728638,1.0012025833129883,0.002474702387944117,30,23970,3180,8.0,1.0,0.023370226944222094,0.021622342592541206
2,2022-12-29,nivel,20,LSTM,1.0,0.8646957278251648,0.8388456106185913,1.0031440258026123,1.0020523071289062,0.002639962742908412,30,23970,3180,8.0,1.0,0.022775969775195453,0.021597732948337462
2,2022-12-29,nivel,20,LSTM,2.0,0.8646157383918762,0.8387480974197388,1.0030486583709717,1.0019452571868896,0.0026585049398743063,30,23970,3180,8.0,1.0,0.02132055929247686,0.02036991700569683
2,2022-12-29,magnitud,1,volatilidad reciente,,0.8386877775192261,0.8143386840820312,1.0,1.0,0.0,30,24510,3690,,,,
2,2022-12-29,magnitud,1,persistencia,,1.0712332725524902,1.0208157300949097,1.2809196710586548,1.2915840148925781,0.030213157578887727,30,24510,3690,,,,
2,2022-12-29,magnitud,1,regresion agrupada,,0.8526764512062073,0.8237577676773071,1.0179951190948486,1.0116318464279175,0.011509501740826147,30,24510,3690,,,,
2,2022-12-29,magnitud,1,LSTM,0.0,0.7974620461463928,0.7781025767326355,0.9501892924308777,0.9422639012336731,0.01367530869878298,30,24510,3690,9.0,2.0,0.3615975084054905,0.17419927074418715
2,2022-12-29,magnitud,1,LSTM,1.0,0.8003257513046265,0.7763644456863403,0.9536484479904175,0.9498814344406128,0.012411767027800053,30,24510,3690,10.0,3.0,0.2560513794014696,0.15582783213661364
2,2022-12-29,magnitud,1,LSTM,2.0,0.7967082858085632,0.7756712436676025,0.9493221640586853,0.9385999441146851,0.012343037334256872,30,24510,3690,15.0,8.0,0.24588861434798068,0.2215999421896413
2,2022-12-29,magnitud,5,volatilidad reciente,,0.8347768783569336,0.8198834657669067,1.0,1.0,0.0,30,24390,3600,,,,
2,2022-12-29,magnitud,5,persistencia,,1.0920109748840332,1.0727863311767578,1.3089878559112549,1.3119380474090576,0.020025202726003465,30,24390,3600,,,,
2,2022-12-29,magnitud,5,regresion agrupada,,0.8637549877166748,0.837788462638855,1.0361056327819824,1.033400058746338,0.011328602374353831,30,24390,3600,,,,
2,2022-12-29,magnitud,5,LSTM,0.0,0.8035185933113098,0.784079909324646,0.9622344374656677,0.9584991335868835,0.01012717465720488,30,24390,3600,9.0,2.0,0.17298765591112897,0.11038500194748242
2,2022-12-29,magnitud,5,LSTM,1.0,0.8001527190208435,0.7854425311088562,0.9575570225715637,0.9570459127426147,0.011705672332104752,30,24390,3600,15.0,8.0,0.1684459149837494,0.15283938210147122
2,2022-12-29,magnitud,5,LSTM,2.0,0.7998225688934326,0.7840408086776733,0.9575790762901306,0.9532414078712463,0.009718743359062122,30,24390,3600,15.0,8.0,0.258585144203001,0.1771230212567995
2,2022-12-29,magnitud,10,volatilidad reciente,,0.8286193609237671,0.8128408193588257,1.0,1.0,0.0,30,24240,3480,,,,
2,2022-12-29,magnitud,10,persistencia,,1.0948617458343506,1.0680190324783325,1.321893334388733,1.317737340927124,0.013981630982141823,30,24240,3480,,,,
2,2022-12-29,magnitud,10,regresion agrupada,,0.862884521484375,0.8392375707626343,1.044047474861145,1.0321481227874756,0.015098876863211003,30,24240,3480,,,,
2,2022-12-29,magnitud,10,LSTM,0.0,0.7945868372917175,0.7756339907646179,0.9589422345161438,0.9568108320236206,0.01098527561372978,30,24240,3480,9.0,2.0,0.18929410174881156,0.09886263459920883
2,2022-12-29,magnitud,10,LSTM,1.0,0.7971054911613464,0.7832604646682739,0.9616655111312866,0.9566847085952759,0.010995847058399273,30,24240,3480,15.0,8.0,0.1351415796891639,0.11716185161157658
2,2022-12-29,magnitud,10,LSTM,2.0,0.7963982820510864,0.7859728336334229,0.9611117243766785,0.9577906727790833,0.010035987360139728,30,24240,3480,11.0,4.0,0.16852847888673606,0.12107170439864459
2,2022-12-29,magnitud,20,volatilidad reciente,,0.8218919038772583,0.8050771951675415,1.0,1.0,0.0,30,23970,3180,,,,
2,2022-12-29,magnitud,20,persistencia,,1.102096438407898,1.0846470594406128,1.3410625457763672,1.3421491384506226,0.012312143931453183,30,23970,3180,,,,
2,2022-12-29,magnitud,20,regresion agrupada,,0.8575531840324402,0.8403011560440063,1.0478452444076538,1.0338828563690186,0.02034932568168361,30,23970,3180,,,,
2,2022-12-29,magnitud,20,LSTM,0.0,0.7877721786499023,0.7858952879905701,0.9583200812339783,0.9514135718345642,0.012540630782271536,30,23970,3180,18.0,11.0,0.13802511023080094,0.12084522260788907
2,2022-12-29,magnitud,20,LSTM,1.0,0.7991834282875061,0.7986491918563843,0.973426103591919,0.9603285789489746,0.015846808443967738,30,23970,3180,22.0,15.0,0.12700970926658905,0.16133648997291605
2,2022-12-29,magnitud,20,LSTM,2.0,0.78937166929245,0.7885785102844238,0.9601572155952454,0.9522945880889893,0.012368353573945985,30,23970,3180,17.0,10.0,0.1248778036022757,0.10405271137727702
3,2023-07-03,nivel,1,cero,,0.7456062436103821,0.7465994358062744,1.0,1.0,0.0,30,28320,3660,,,,
3,2023-07-03,nivel,1,deriva,,0.7525773644447327,0.7452812194824219,1.008941650390625,1.0071502923965454,0.00458593935535674,30,28320,3660,,,,
3,2023-07-03,nivel,1,ingenua,,1.0779353380203247,1.09674072265625,1.444043517112732,1.45090651512146,0.0246403745777827,30,28320,3660,,,,
3,2023-07-03,nivel,1,regresion agrupada,,0.7688977122306824,0.7617714405059814,1.0312037467956543,1.0339164733886719,0.009237161445395117,30,28320,3660,,,,
3,2023-07-03,nivel,1,LSTM,0.0,0.7436274290084839,0.7473253011703491,0.9966874718666077,0.9969558715820312,0.0032949124723466046,30,28320,3660,16.0,9.0,0.061130039874246124,0.1393465262812537
3,2023-07-03,nivel,1,LSTM,1.0,0.7446931004524231,0.7467474937438965,0.9983301162719727,0.9993945360183716,0.0023856359431816505,30,28320,3660,17.0,10.0,0.0651946482038847,0.13591764672650947
