origen,prueba_desde,tarea,H,metodo,semilla,mase_medio,mase_mediano,mase_rel_medio,mase_rel_mediano,ic95,n_series,n_entrena,n_prueba,epocas,mejor_epoca,grad_inicio,grad_final,parametro
0,2020-07-24,magnitud,20,EWMA ajustado,,1.377537488937378,1.3018156290054321,0.9254858493804932,0.9260210990905762,0.004010015928617723,273,106200,6006,,,,,0.98
0,2020-07-24,magnitud,20,HAR,,1.3715802431106567,1.2797088623046875,0.9225916862487793,0.9243925213813782,0.0047219598953407195,273,106200,6006,,,,,
0,2020-07-24,magnitud,20,"GARCH(1,1) agrupado",,1.4177881479263306,1.314987301826477,0.9469211101531982,0.9438668489456177,0.006763691795905091,273,106200,6006,,,,,0.523
0,2020-07-24,magnitud,20,regresion agrupada (L2),,1.3820593357086182,1.3064645528793335,0.9318906664848328,0.9368236660957336,0.004691620446551196,273,106200,6006,,,,,
0,2020-07-24,magnitud,20,regresion agrupada (L1),,1.374220609664917,1.2907934188842773,0.9255059361457825,0.9293583631515503,0.004443987017459425,273,106200,6006,,,,,
1,2021-01-25,magnitud,1,volatilidad reciente,,1.1207419633865356,1.062131643295288,1.0,1.0,0.0,274,113900,6850,,,,,
1,2021-01-25,magnitud,1,mediana de la ventana,,1.0922223329544067,1.030717134475708,0.9710808992385864,0.9772756099700928,0.009004550365852815,274,113900,6850,,,,,
1,2021-01-25,magnitud,1,media reescalada (c global),,1.081646203994751,1.0122320652008057,0.9611640572547913,0.9639362692832947,0.009714315370233505,274,113900,6850,,,,,0.7491
1,2021-01-25,magnitud,1,media reescalada (c por serie),,1.0829715728759766,1.0143187046051025,0.9626054763793945,0.9659452438354492,0.009881869142064997,274,113900,6850,,,,,
1,2021-01-25,magnitud,1,EWMA RiskMetrics,,1.0813591480255127,1.0322751998901367,0.9622783660888672,0.9662193655967712,0.010883662041530032,274,113900,6850,,,,,0.7527
1,2021-01-25,magnitud,1,EWMA ajustado,,1.0816400051116943,1.0337344408035278,0.9627952575683594,0.9655219316482544,0.01101910164799961,274,113900,6850,,,,,0.93
1,2021-01-25,magnitud,1,HAR,,1.0783714056015015,1.0237447023391724,0.9595577716827393,0.9581606388092041,0.0114682471563955,274,113900,6850,,,,,
1,2021-01-25,magnitud,1,"GARCH(1,1) agrupado",,1.0853248834609985,1.0297236442565918,0.9647456407546997,0.9655163288116455,0.012581685256913114,274,113900,6850,,,,,0.5444
1,2021-01-25,magnitud,1,regresion agrupada (L2),,1.1016271114349365,1.063227891921997,0.9876588582992554,0.9847052097320557,0.007407153755793495,274,113900,6850,,,,,
1,2021-01-25,magnitud,1,regresion agrupada (L1),,1.080029845237732,1.024479627609253,0.9610199332237244,0.9564517140388489,0.01061226340622686,274,113900,6850,,,,,
1,2021-01-25,magnitud,5,volatilidad reciente,,1.052903413772583,1.021246314048767,1.0,1.0,0.0,274,113626,6576,,,,,
1,2021-01-25,magnitud,5,mediana de la ventana,,1.0064654350280762,0.977747917175293,0.9560092687606812,0.9569496512413025,0.003689793730902964,274,113626,6576,,,,,
1,2021-01-25,magnitud,5,media reescalada (c global),,0.9932996034622192,0.9654091596603394,0.9434359073638916,0.9427434206008911,0.00321213445531652,274,113626,6576,,,,,0.7356
1,2021-01-25,magnitud,5,media reescalada (c por serie),,0.99359530210495,0.9658958315849304,0.9437149167060852,0.9431338310241699,0.003185692526203568,274,113626,6576,,,,,
1,2021-01-25,magnitud,5,EWMA RiskMetrics,,0.997054398059845,0.9707098603248596,0.9475400447845459,0.9472244381904602,0.0038004910086465197,274,113626,6576,,,,,0.7464
1,2021-01-25,magnitud,5,EWMA ajustado,,0.9986875057220459,0.9725043773651123,0.949154794216156,0.9473851323127747,0.003901552866505812,274,113626,6576,,,,,0.93
1,2021-01-25,magnitud,5,HAR,,0.9995083808898926,0.9735012054443359,0.9506317973136902,0.9537186026573181,0.0034910971225323864,274,113626,6576,,,,,
1,2021-01-25,magnitud,5,"GARCH(1,1) agrupado",,1.0038753747940063,0.9723458886146545,0.9528878927230835,0.9500467777252197,0.004680020705701019,274,113626,6576,,,,,0.531
1,2021-01-25,magnitud,5,regresion agrupada (L2),,1.04911208152771,1.0252575874328613,0.9994825124740601,1.0023179054260254,0.004256942638197234,274,113626,6576,,,,,
1,2021-01-25,magnitud,5,regresion agrupada (L1),,1.0046998262405396,0.9797776341438293,0.9556383490562439,0.955308198928833,0.0032483895961974317,274,113626,6576,,,,,
1,2021-01-25,magnitud,10,volatilidad reciente,,1.0442273616790771,1.010026454925537,1.0,1.0,0.0,274,113352,6302,,,,,
1,2021-01-25,magnitud,10,mediana de la ventana,,0.9892701506614685,0.9588457345962524,0.947601318359375,0.9490017294883728,0.0037313180380787857,274,113352,6302,,,,,
1,2021-01-25,magnitud,10,media reescalada (c global),,0.9746395349502563,0.9420389533042908,0.9334951639175415,0.9320420026779175,0.003359807943808535,274,113352,6302,,,,,0.7321
1,2021-01-25,magnitud,10,media reescalada (c por serie),,0.9750167727470398,0.9416415691375732,0.9338237047195435,0.9326959252357483,0.003353594229999862,274,113352,6302,,,,,
1,2021-01-25,magnitud,10,EWMA RiskMetrics,,0.977847695350647,0.9496432542800903,0.9370936751365662,0.9379489421844482,0.003864147704706308,274,113352,6302,,,,,0.7382
1,2021-01-25,magnitud,10,EWMA ajustado,,0.977847695350647,0.9496432542800903,0.9370936751365662,0.9379489421844482,0.003864147704706308,274,113352,6302,,,,,0.94
1,2021-01-25,magnitud,10,HAR,,0.9861392378807068,0.9600691199302673,0.9464077949523926,0.9504732489585876,0.003427678757617958,274,113352,6302,,,,,
1,2021-01-25,magnitud,10,"GARCH(1,1) agrupado",,0.9839223623275757,0.9459681510925293,0.941748321056366,0.9396783113479614,0.004786489237248814,274,113352,6302,,,,,0.5206
1,2021-01-25,magnitud,10,regresion agrupada (L2),,1.0348243713378906,1.0082035064697266,0.9949523210525513,0.9961081743240356,0.004422189166494987,274,113352,6302,,,,,
1,2021-01-25,magnitud,10,regresion agrupada (L1),,0.9932734370231628,0.9683880805969238,0.9533815979957581,0.9559378623962402,0.0032141876139936847,274,113352,6302,,,,,
1,2021-01-25,magnitud,20,volatilidad reciente,,1.039009928703308,1.0080897808074951,1.0,1.0,0.0,274,113078,5754,,,,,
1,2021-01-25,magnitud,20,mediana de la ventana,,0.977595865726471,0.9493732452392578,0.941277265548706,0.9434970021247864,0.004030029782725021,274,113078,5754,,,,,
1,2021-01-25,magnitud,20,media reescalada (c global),,0.9602823853492737,0.9288066625595093,0.9245700240135193,0.9257051944732666,0.0038235076308356032,274,113078,5754,,,,,0.7252
1,2021-01-25,magnitud,20,media reescalada (c por serie),,0.9608078598976135,0.9288947582244873,0.9250097274780273,0.9258503913879395,0.003818781967577562,274,113078,5754,,,,,
1,2021-01-25,magnitud,20,EWMA RiskMetrics,,0.9637616872787476,0.939697802066803,0.9282092452049255,0.9285767078399658,0.004340778938109557,274,113078,5754,,,,,0.7259
1,2021-01-25,magnitud,20,EWMA ajustado,,0.9621330499649048,0.9368667602539062,0.9265880584716797,0.9278829097747803,0.004251920805168378,274,113078,5754,,,,,0.95
1,2021-01-25,magnitud,20,HAR,,0.975345253944397,0.948646068572998,0.9415063858032227,0.9447811841964722,0.0038669280096824887,274,113078,5754,,,,,
1,2021-01-25,magnitud,20,"GARCH(1,1) agrupado",,0.970313549041748,0.9440094232559204,0.9334200024604797,0.9320268630981445,0.005255655011960962,274,113078,5754,,,,,0.5073
1,2021-01-25,magnitud,20,regresion agrupada (L2),,1.0187057256698608,0.9924437999725342,0.9850658774375916,0.9879500865936279,0.004472319726106791,274,113078,5754,,,,,
1,2021-01-25,magnitud,20,regresion agrupada (L1),,0.984207034111023,0.9592751264572144,0.9500299096107483,0.9529495239257812,0.003503955076571898,274,113078,5754,,,,,
